movieId,imdbId,tmdbId
96239,1727252,79771.0
96252,1954299,84383.0
96294,312450,36859.0
96306,1577052,84203.0
96316,417416,293094.0
96383,1175713,73846.0
96411,2076781,76360.0
96451,59063,71725.0
96471,106104,202043.0
96510,1433822,79694.0
96530,1619277,83403.0
96539,465160,79034.0
96543,68661,27349.0
96545,31650,40629.0
96578,64674,27146.0
96598,80132,85341.0
96603,483179,130458.0
96621,940657,26505.0
96631,92860,28218.0
96634,1757742,97795.0
96655,1990314,84329.0
96687,1393742,96973.0
96697,43118,88075.0
96710,23986,43599.0
96722,1569505,74103.0
96730,81180,85339.0
96734,95408,191600.0
96739,25964,179251.0
96753,1758575,98369.0
96757,1267498,42399.0
96817,1653827,47059.0
96861,1397280,82675.0
96925,43619,83670.0
96933,77421,42203.0
96993,69368,142585.0
97026,18530,131360.0
97029,63195,124597.0
97031,63206,42628.0
97037,37035,81678.0
97119,1433819,76960.0
97124,2034123,273029.0
97128,67699,53898.0
97132,1701976,77269.0
97139,50201,110336.0
97146,492060,91250.0
97148,246601,131671.0
97153,436445,537.0
97165,2190421,135547.0
97177,1831611,61372.0
97238,199741,288421.0
97240,259747,292547.0
97250,24968,33391.0
97254,59709,109600.0
97280,1192431,40709.0
97283,54768,48202.0
97302,1029440,35253.0
97328,1872818,84306.0
97334,54197,39779.0
97386,457302,38280.0
97397,1262863,18112.0
97423,1906426,78604.0
97460,31387,89723.0
97468,1232775,49250.0
97548,73044,
97665,1597522,99770.0
97709,1981080,121823.0
97722,1840388,86759.0
97759,486560,288122.0
97817,89852,164753.0
97819,47679,37635.0
97832,1629757,82684.0
97836,1648179,87826.0
97860,1764234,64689.0
97921,1045658,82693.0
97950,1258972,97430.0
97971,1122775,45961.0
97994,1783798,102640.0
97998,1556243,133458.0
98027,24819,110540.0
98045,1035729,14720.0
98052,499487,19139.0
98065,1800266,95808.0
98109,1641975,52001.0
98114,83661,58790.0
98140,1291549,56928.0
98144,302427,149586.0
98154,443272,72976.0
98162,24851,137429.0
98167,1285240,53354.0
98171,16669,110253.0
98175,1545106,73935.0
98200,66415,51956.0
98203,1673434,50620.0
98237,1845849,84323.0
98248,54734,59434.0
98251,855852,25746.0
98253,64353,49363.0
98261,73418,108282.0
98273,395514,13678.0
98275,162555,62012.0
98277,442207,13728.0
98304,23491,98536.0
98328,1818443,129609.0
98373,1800741,85446.0
98376,43150,89702.0
98389,51881,94480.0
98394,39288,62720.0
98411,275413,288296.0
98456,41093,229610.0
98464,75439,18666.0
98491,2388725,140420.0
98497,77541,18735.0
98511,455142,13679.0
98518,410626,26168.0
98558,79509,38425.0
98591,70356,93289.0
98593,347718,104718.0
98604,1798188,83389.0
98617,264813,197752.0
98629,1714205,135225.0
98697,66798,34280.0
98766,1737122,80387.0
98768,418879,36960.0
98799,1979172,110392.0
98805,35068,200447.0
98819,2354103,288288.0
98836,1477855,87504.0
98840,57230,48599.0
98845,1954352,106135.0
98859,431827,40004.0
98938,1550902,76800.0
98949,1129420,65515.0
98981,12,160.0
98983,373690,11540.0
99020,1943747,149172.0
99030,1901040,83186.0
99045,1393746,44560.0
99054,411117,46280.0
99068,68294,27116.0
99087,1540128,77875.0
99110,1965065,84333.0
99114,1853728,68718.0
99124,67991,42532.0
99126,87250,70410.0
99173,61414,114104.0
99178,1791614,87440.0
99191,115813,16315.0
99210,54296,78550.0
99220,1441951,121826.0
99287,119972,51982.0
99327,101256,28751.0
99343,179841,47953.0
99355,1610516,115400.0
99400,1305869,30252.0
99446,1422786,83479.0
99502,790618,20224.0
99513,1754853,106344.0
99521,374764,57307.0
99560,50709,4412.0
99570,71163,44165.0
99636,2181931,118628.0
99663,69466,102699.0
99671,68606,83215.0
99695,1921070,115276.0
99717,24549,44668.0
99721,1572315,76617.0
99724,1329177,170178.0
99728,1321870,82682.0
99739,88379,46500.0
99741,1381404,87496.0
99750,1491044,68812.0
99815,86877,124167.0
99841,2062969,102000.0
99846,2366308,135921.0
99850,77630,41604.0
99946,339312,162678.0
99962,122565,47713.0
99964,2082221,89501.0
99968,2115295,121872.0
100001,64179,84839.0
100032,2040281,90603.0
100046,1842793,62403.0
100056,1465478,53861.0
100081,54495,121455.0
100087,110667,24925.0
100091,36005,100747.0
100096,1003113,171859.0
100131,1702016,94356.0
100138,2008006,91186.0
100155,1667130,76686.0
100167,1193626,103667.0
100169,1291547,109520.0
100185,2035630,91679.0
100203,1223379,41863.0
100229,60866,74397.0
100240,30337,76848.0
100244,1869716,87499.0
100251,71627,42452.0
100257,75875,50076.0
100272,1854513,127864.0
100277,2153963,93858.0
100326,1389096,121824.0
100336,1639426,45316.0
100344,2059255,110398.0
100359,1457765,150202.0
100361,1563778,97724.0
100368,41694,40767.0
100387,2344672,147815.0
100404,142316,36244.0
100423,497432,13946.0
100438,2044729,124461.0
100465,64123,131799.0
100492,44110,115834.0
100507,1711425,107811.0
100511,336693,44065.0
100534,1159943,288430.0
100538,818931,162806.0
100556,2375605,123678.0
100562,255195,46226.0
100570,195366,70051.0
100574,67650,53657.0
100579,1659343,122857.0
100581,2085910,84330.0
100588,1090639,39536.0
100613,2034098,161187.0
100823,271885,13442.0
100906,100107,28090.0
100942,113238,236035.0
100948,140788,126132.0
101003,499516,24479.0
101006,1555904,203329.0
101022,59083,78411.0
101068,1441373,53399.0
101079,1859522,71325.0
101086,781533,74052.0
101123,75999,28485.0
101127,1212448,14850.0
101133,996396,82866.0
101139,2064816,171767.0
101158,1518809,85039.0
101160,1296893,82079.0
101162,2043900,72841.0
101170,1975269,80709.0
101188,97033,71809.0
101212,1127883,140443.0
101235,41428,80890.0
101245,2079512,103734.0
101247,44205,101557.0
101264,1273658,140697.0
101299,1849759,80437.0
101335,1981690,158238.0
101337,47507,41030.0
101448,1050002,43550.0
101456,892109,20016.0
101458,1621446,55861.0
101487,1223893,34496.0
101498,1964624,121875.0
101527,1876277,78215.0
101534,903831,75626.0
101577,1517260,72710.0
101583,1438251,59419.0
101599,1582271,65650.0
101606,1708537,77880.0
101614,1419950,62878.0
101634,493129,142989.0
101664,222012,60579.0
101666,86011,5686.0
101687,2027064,158739.0
101689,2220642,127509.0
101706,107464,55144.0
101719,254481,25516.0
101812,49523,57993.0
101848,1152840,44671.0
101850,388644,89049.0
101878,1089677,55956.0
101895,453562,109410.0
101950,35793,218687.0
101964,1437235,50221.0
101971,1510985,37757.0
101979,1328909,46451.0
102047,33432,29886.0
102064,2051894,176124.0
102082,34454,97767.0
102109,23349,221656.0
102113,988043,24133.0
102131,76868,42603.0
102135,2232428,182584.0
102219,83735,66209.0
102235,2475544,159011.0
102248,86607,74257.0
102263,1422675,26693.0
102294,2084977,139463.0
102303,122648,48254.0
102323,76042,53197.0
102403,187995,86023.0
102411,1046936,26293.0
102419,1740801,128847.0
102421,862826,355551.0
102481,2234155,116741.0
102526,124169,155596.0
102588,2366450,128216.0
102602,76391,27861.0
102606,1269706,38875.0
102686,1951261,109439.0
102716,1905041,82992.0
102751,455913,54120.0
102798,2204379,100493.0
102800,2347569,121986.0
102830,204322,39193.0
102854,1780762,123103.0
102860,2261629,219781.0
102876,1723126,90873.0
102901,5542,53405.0
102908,1155588,160758.0
102917,1015246,22911.0
102947,65195,98248.0
102961,39485,32596.0
102963,60112,42714.0
102974,2014346,97609.0
102986,107922,57981.0
102989,213565,92620.0
102991,1833844,116811.0
103003,429245,183672.0
103027,2094064,91739.0
103040,4101,53392.0
103042,770828,49521.0
103071,1407939,233805.0
103087,443091,
103089,1763270,97562.0
103107,2396566,159014.0
103118,1773294,91334.0
103139,1006823,6636.0
103210,1776196,80518.0
103219,2103217,103620.0
103249,816711,72190.0
103266,30470,59584.0
103279,1932767,127373.0
103282,1290472,31221.0
103286,2352394,185562.0
103288,2091398,106049.0
103290,62671,58293.0
103294,67861,137037.0
103296,68951,125374.0
103301,2375255,130358.0
103306,2051879,174772.0
103317,397696,180050.0
103333,1871236,83342.0
103361,2113822,139329.0
103411,89034,80368.0
103449,1829012,109099.0
103536,25347,108209.0
103557,1608217,179270.0
103563,2480784,159166.0
103604,102358,60824.0
103606,2205697,111969.0
103651,2296404,149085.0
103657,1625340,41180.0
103665,2495118,182127.0
103671,1918886,129507.0
103695,58615,31122.0
103729,1341340,79699.0
103731,1085362,23431.0
103743,56692,5646.0
103755,1860353,77950.0
103794,379199,47089.0
103823,31721,47404.0
103849,2625030,165213.0
103863,1754946,79850.0
103883,1272878,136400.0
103923,94637,238748.0
103966,2459022,151743.0
103970,27293,203627.0
103974,2282662,157016.0
103984,2358891,179144.0
103994,2085888,102867.0
104011,34458,43167.0
104031,1305586,205005.0
104054,45077,77645.0
104064,1625350,102234.0
104089,2007360,158743.0
104119,61253,241340.0
104132,51226,38120.0
104139,49944,44545.0
104245,1691917,151960.0
104264,28850,155751.0
104276,1887785,124091.0
104285,1339122,24631.0
104307,105448,65958.0
104319,790663,47559.0
104335,167474,72968.0
104350,2084953,159622.0
104352,1864253,174346.0
104374,2194499,122906.0
104379,2112124,205022.0
104390,760188,19029.0
104457,1853739,83899.0
104491,38040,77123.0
104493,57583,107231.0
104542,119426,48319.0
104552,1890375,138496.0
104563,30879,33028.0
104610,172669,25172.0
104612,1370803,129854.0
104627,48975,46525.0
104631,2103267,111190.0
104640,43752,136336.0
104642,44012,174773.0
104675,125319,124298.0
104712,2378281,211954.0
104726,2237822,138217.0
104743,1721672,219674.0
104774,2369497,126321.0
104815,33369,183825.0
104832,45825,37183.0
104839,120101,218508.0
104841,1454468,49047.0
104854,59348,138030.0
104867,1840911,104634.0
104870,77414,28735.0
104875,2245195,115199.0
104883,2330322,133369.0
104903,1920945,130593.0
104906,1985019,156711.0
104954,87513,85509.0
104971,379158,106599.0
104975,1596753,180314.0
104984,2285752,133701.0
105032,2396485,174348.0
105037,1758795,129139.0
105042,65198,74137.0
105044,2023765,119826.0
105047,100589,36992.0
105051,5571,50775.0
105053,1132285,136911.0
105079,192120,53407.0
105084,2476154,220714.0
105104,189201,307705.0
105165,49964,75506.0
105197,1821549,129670.0
105211,2390361,209263.0
105213,2229499,138697.0
105223,41253,28484.0
105244,1753653,455027.0
105279,36758,118948.0
105282,40473,249333.0
105299,1638939,55230.0
105314,1621994,72440.0
105320,44367,103168.0
105343,2377938,165904.0
105364,1846472,122089.0
105368,2133239,128081.0
105375,1847746,188761.0
105414,1721478,161073.0
105435,121244,423078.0
105470,2823574,218381.0
105477,1787988,86004.0
105509,77936,4479.0
105531,1745686,115442.0
105533,69371,62996.0
105565,48623,197926.0
105577,473445,47369.0
105585,2002718,106747.0
105601,35706,38273.0
105608,2481198,214100.0
105618,104293,273160.0
105628,1232827,8935.0
105665,103314,172782.0
105717,2150209,81708.0
105733,63219,86816.0
105748,37179,29368.0
105755,2193215,109091.0
105792,36395,194516.0
105811,255198,39468.0
105837,109916,39466.0
105844,2024544,76203.0
105865,2544182,231038.0
105873,157894,95006.0
105906,405461,81538.0
105972,1319722,65056.0
105985,1611990,82627.0
106017,1670627,88274.0
106026,26373,174988.0
106028,39032,256396.0
106034,69996,90106.0
106040,76029,41036.0
106107,2510620,
106136,1568323,44745.0
106173,1854551,91325.0
106195,1894476,162215.0
106208,2369331,170632.0
106226,1726888,127880.0
106286,379708,44900.0
106295,57924,28592.0
106304,70183,103314.0
106306,420917,43208.0
106336,2765340,191421.0
106342,50128,243860.0
106363,2165955,506235.0
106382,47865,131757.0
106387,112594,222858.0
106397,437489,121555.0
106415,78451,545992.0
106438,2431286,205220.0
106460,278067,70224.0
106466,15493,143534.0
106493,69228,42461.0
106521,53651,61194.0
106525,35771,194509.0
106527,1890371,
106538,62979,4578.0
106549,99089,293092.0
106559,974977,15991.0
106590,2415464,200462.0
106614,116717,231472.0
106622,1690536,287968.0
106722,263238,162494.0
106745,62310,31332.0
106770,418451,80130.0
106782,993846,106646.0
106808,443570,4839.0
106832,49745,43254.0
106839,2304771,192136.0
106848,59080,21930.0
106852,200309,16693.0
106863,2405182,215739.0
106868,1510686,136850.0
106883,1462901,174311.0
106895,1261900,44038.0
106897,1536440,89883.0
106906,60446,22899.0
106914,2167873,
106920,1798709,152601.0
106967,64036,90563.0
106970,1017428,35637.0
106972,877351,264113.0
106990,35022,309410.0
107065,489085,14569.0
107081,57714,18624.0
107085,1571401,115023.0
107130,2663812,210024.0
107137,835378,18231.0
107141,2140373,140823.0
107147,1810798,99880.0
107185,74226,40955.0
107202,2826922,252993.0
107236,64688,38792.0
107243,259340,45130.0
107281,113224,67750.0
107304,1288461,20986.0
107346,199905,54276.0
107350,2093109,84192.0
107359,2400283,172499.0
107400,2707792,239471.0
107408,70861,37129.0
107410,86723,20894.0
107430,66221,139718.0
107436,2345567,166271.0
107442,278785,170473.0
107462,2458106,180894.0
107501,2258233,95383.0
107537,1879030,86331.0
107563,1083448,79113.0
107591,2325909,203060.0
107614,2570738,176085.0
107630,1247667,27584.0
107656,82835,46445.0
107658,93543,14499.0
107662,186725,54277.0
107664,66572,149725.0
107702,1661382,64807.0
107710,3011874,230864.0
107725,1421383,35076.0
107776,75629,28989.0
107851,1081731,267219.0
107875,68704,37488.0
107885,1776222,114718.0
107949,1700845,111473.0
107958,1634003,153158.0
107970,2178929,
107972,26409,54773.0
107974,26137,120497.0
107984,47220,277809.0
108010,39595,90966.0
108016,1391116,96944.0
108046,22409,193638.0
108065,417046,33114.0
108072,97335,71847.0
108141,1844643,121498.0
108160,1736552,81867.0
108188,1205537,137094.0
108209,1946269,91052.0
108212,2707848,221667.0
108218,25725,95943.0
108237,1723642,102207.0
108253,491145,19551.0
108257,50152,91380.0
108311,38780,26657.0
108313,217363,135855.0
108318,1540741,159932.0
108407,249259,255576.0
108427,69808,109259.0
108430,404011,89445.0
108468,1464191,177047.0
108503,63000,34131.0
108516,2936174,199423.0
108569,2513092,222911.0
108571,1757800,250769.0
108575,2222206,184846.0
108595,1414368,100409.0
108653,262560,470031.0
108663,1188992,29007.0
108676,99090,218689.0
108696,51638,44969.0
108727,1937390,110414.0
108729,2316411,181886.0
108743,43317,236583.0
108748,1109523,127687.0
108760,2309224,171540.0
108789,2402623,136437.0
108813,68673,90728.0
108825,1981107,157841.0
108877,2191861,118761.0
108885,3183716,234155.0
108895,64360,26947.0
108899,2425486,160068.0
108930,1855236,150093.0
108932,1490017,137106.0
108936,22119,106573.0
108942,89028,477912.0
108949,2172985,209247.0
108977,433722,313289.0
108981,2382009,249397.0
108983,1957945,83564.0
108997,1109574,137566.0
109002,67332,505542.0
109010,478548,49729.0
109032,65850,87358.0
109055,72263,4883.0
109064,2489734,174688.0
109074,2204340,120143.0
109102,1856053,141614.0
109157,458413,141043.0
109177,1776143,67793.0
109181,1067765,143049.0
109183,1878942,99367.0
109189,2318092,226857.0
109203,54343,43042.0
109226,3184096,232731.0
109229,169606,117426.0
109239,1738340,370353.0
109241,1937133,146375.0
109282,1559038,103732.0
109295,2511428,210047.0
109319,467923,60160.0
109323,2072045,142573.0
109330,821638,13470.0
109351,463953,14872.0
109368,2062602,92850.0
109374,2278388,120467.0
109399,3290276,253046.0
109441,473697,33817.0
109452,2852406,187028.0
109461,3421514,248507.0
109474,409866,294709.0
109512,41125,209179.0
109524,1105,77133.0
109567,53583,133715.0
109569,2172934,192102.0
109607,2165859,159095.0
109616,1787067,156284.0
109627,2236054,199818.0
109651,43343,72687.0
109665,1072754,79073.0
109667,36882,10574.0
109675,1691154,87587.0
109701,41127,121074.0
109720,2281159,204349.0
109740,2910274,248774.0
109745,40169,134450.0
109747,974584,119261.0
109764,81558,121015.0
109767,66469,121113.0
109769,2438644,196024.0
109776,2312262,222671.0
109793,52104,43135.0
109808,71438,184578.0
109812,36316,148044.0
109833,44426,120509.0
109858,443072,38049.0
109864,2771372,177494.0
109891,100661,74343.0
109935,1990217,115821.0
109987,1153698,101242.0
109989,2289538,157690.0
109991,1029161,55825.0
110004,74962,86133.0
110008,73131,31950.0
110065,76776,71996.0
110088,57891,399274.0
110092,99155,76551.0
110110,2567712,209276.0
110114,1815776,195022.0
110116,2078599,128113.0
110127,1959490,86834.0
110138,2077703,203715.0
110155,60660,151043.0
110159,1212451,19501.0
110161,46755,198586.0
110173,2504404,191104.0
110194,2737310,173455.0
110227,18618,142159.0
110248,44432,134478.0
110255,2192882,233917.0
110259,67870,65674.0
110284,2008693,168767.0
110318,267440,117905.0
110328,2139843,89237.0
110354,1998367,229613.0
110387,2390962,209799.0
110428,69414,21949.0
110431,1079360,80973.0
110435,73697,34459.0
110457,1753693,178603.0
110505,2234429,171776.0
110512,9893,48591.0
110517,71938,86214.0
110537,55809,35057.0
110562,75014,197611.0
110588,1753846,127540.0
110597,43286,45588.0
110605,72198,38152.0
110611,1179031,244509.0
110647,71780,172340.0
110671,1327702,202183.0
110686,965375,32005.0
110692,36671,226766.0
110718,2258345,214030.0
110730,2209764,157353.0
110761,20713,166621.0
110811,235333,127016.0
110852,36673,80918.0
110854,31121,130398.0
110864,73357,95555.0
110884,224098,159403.0
110887,76755,86208.0
110889,254703,46943.0
110970,1587877,44269.0
111042,54873,119593.0
111048,482517,23733.0
111107,76715,61642.0
111126,64371,54919.0
111130,78106,53223.0
111142,1817276,177552.0
111150,45498,139447.0
111230,1298564,272525.0
111249,2404181,205601.0
111251,1951181,152599.0
111255,1280558,19703.0
111257,66844,30648.0
111259,1361318,262338.0
111261,38593,53144.0
111290,2852376,186935.0
111303,1152828,56967.0
111325,70438,62754.0
111332,2379418,128237.0
111345,65808,10244.0
111349,28165,195522.0
111360,2872732,240832.0
111362,1877832,127585.0
111364,831387,124905.0
111373,1707392,74505.0
111401,87328,42092.0
111449,2709784,209091.0
111523,2249786,136275.0
111551,2309961,210947.0
111568,2254364,158864.0
111592,2507128,171795.0
111599,70284,304816.0
111626,3219678,276122.0
111628,1680138,56171.0
111665,54455,109368.0
111667,49870,148021.0
111678,34473,316462.0
111704,51519,46615.0
111762,3253650,228339.0
111766,69086,185949.0
111781,2381249,177677.0
111793,66900,75130.0
111804,74408,39567.0
111815,2290567,248376.0
111876,66296,327328.0
111899,61927,163376.0
111901,3772,92349.0
111915,2308260,248688.0
111919,51501,4926.0
111944,1425922,175541.0
111995,1781840,94671.0
112001,49693,106042.0
112017,32333,283800.0
112019,44333,44631.0
112021,32206,43808.0
112072,1012729,1731.0
112083,3264024,250651.0
112173,1570583,84201.0
112183,2562232,194662.0
112232,39213,51627.0
112245,2334896,159770.0
112257,62026,146521.0
112275,2112152,140456.0
112277,2386278,146243.0
112279,2481248,250577.0
112309,807028,31880.0
112316,1742044,209451.0
112320,1602617,77444.0
112326,119781,27460.0
112370,2109248,91314.0
112381,2374902,215042.0
112383,73646,242102.0
112436,1931602,70706.0
112450,2398249,180296.0
112460,2980706,218836.0
112463,68281,100088.0
112467,55459,88061.0
112471,15498,120673.0
112473,853153,50032.0
112481,3433074,262340.0
112483,79966,118887.0
112485,41387,43387.0
112506,1129396,139406.0
112538,24895,29126.0
112552,2582802,244786.0
112556,2267998,210577.0
112577,81758,92323.0
112689,3078242,211052.0
112700,54651,101281.0
112705,48991,29058.0
112710,51019,80264.0
112717,202935,434207.0
112725,36677,43499.0
112729,1587309,168426.0
112751,3572132,259233.0
112753,2900822,227877.0
112774,70673,106402.0
112782,1935104,262267.0
112804,2884206,244267.0
112814,1758842,238067.0
112840,33439,146919.0
112852,2015381,118340.0
112866,2733258,208284.0
112871,977642,74294.0
112895,2885364,185460.0
112897,2333784,138103.0
112938,1107807,56329.0
112942,33059,47401.0
112950,18935,158219.0
112953,55583,87966.0
112959,2247432,172542.0
112988,2106529,113091.0
112990,1951076,136616.0
113001,2252680,215848.0
113029,364457,40990.0
113060,1192620,27906.0
113101,1145449,164419.0
113109,47033,63333.0
113128,30676,438144.0
113170,926036,69325.0
113174,28659,83240.0
113209,388201,192143.0
113218,1954843,167948.0
113352,3621802,296778.0
113354,3479180,254446.0
113416,1396523,286709.0
113422,76815,186416.0
113449,34622,42825.0
113468,49117,64129.0
113534,1064884,22555.0
113536,1282156,36138.0
113541,91892,162532.0
113543,118805,178606.0
113549,65522,56354.0
113580,55149,184581.0
113582,2479384,213417.0
113614,56818,122698.0
113640,2517658,265010.0
113674,2191888,211065.0
113739,79936,98355.0
113741,2866360,220289.0
113743,21780,202125.0
113755,103282,91207.0
113765,2004271,180856.0
113771,1988621,124470.0
113780,2870612,256274.0
113793,948465,64522.0
113803,19684,47571.0
113806,24892,139210.0
113808,52648,130602.0
113849,1682186,88573.0
113860,2190568,254775.0
113862,2980592,241848.0
113866,2345613,126172.0
113889,2123146,94590.0
113902,59417,198567.0
113904,2088903,174314.0
113908,2452236,173300.0
113924,70472,147106.0
113938,3889036,285597.0
113947,19067,203024.0
113989,26180,286402.0
114044,3177316,254191.0
114060,1600196,154400.0
114070,3983732,288130.0
114072,1340803,184322.0
114074,1571249,244772.0
114089,37552,249012.0
114093,1618372,83188.0
114095,39244,121975.0
114122,87150,135418.0
114124,77986,88285.0
114128,90779,71181.0
114138,57920,32109.0
114142,50233,33814.0
114146,34586,29328.0
114234,79615,179519.0
114250,2908856,282296.0
114254,3478510,261855.0
114263,3383040,265832.0
114267,65439,60859.0
114269,67968,124019.0
114273,2915160,215935.0
114282,3593932,285026.0
114361,1206486,8948.0
114369,96131,237202.0
114394,102816,68004.0
114494,3042408,284427.0
114556,116014,37702.0
114561,2387589,241261.0
114567,2082155,199415.0
114571,18937,110887.0
114573,44662,84540.0
114577,61334,205004.0
114601,1371150,239678.0
114622,223490,230295.0
114624,36625,295507.0
114638,71096,15478.0
114676,1348318,37630.0
114687,254235,58509.0
114692,3263996,250666.0
114795,829150,49017.0
114842,83727,118257.0
114854,1961438,100341.0
114888,97527,38084.0
114933,2901736,188598.0
114935,2397535,206487.0
115006,2351371,125607.0
115008,1235926,53222.0
115023,92530,52318.0
115027,214483,271007.0
115135,1863192,282376.0
115139,41238,43398.0
115145,1397511,23996.0
115147,1972779,239571.0
115149,2911666,245891.0
115160,56625,62655.0
115178,50714,35847.0
115205,4067256,293205.0
115207,351382,36072.0
115216,2720680,266285.0
115233,276819,250989.0
115235,2693664,215379.0
115244,1928337,126323.0
115277,187375,62692.0
115283,93419,115232.0
115335,26198,33393.0
115348,1717724,81707.0
115364,107289,36323.0
115388,24969,267336.0
115469,190157,161426.0
115479,44209,61138.0
115526,68290,39263.0
115560,243325,250329.0
115562,138877,164563.0
115607,112545,41097.0
115653,52639,115549.0
115678,3104818,225044.0
115682,75432,143516.0
115685,1795369,203912.0
115699,2165236,149087.0
115715,3670792,
115721,2967988,284306.0
115724,1324058,41558.0
115746,1520380,159304.0
115795,3260514,268272.0
115828,2459156,251232.0
115831,3237082,278772.0
115862,36644,73737.0
115875,1850374,77887.0
115879,2033372,82424.0
115883,1198054,28937.0
115889,493118,39224.0
115893,212318,273510.0
115895,346223,103081.0
115901,2035670,122843.0
115907,1071880,14575.0
115909,1575694,58626.0
115913,2417650,157058.0
115923,2992552,260063.0
115937,397501,12450.0
115951,2268573,196830.0
115957,80947,79365.0
115965,420982,20994.0
115975,2298820,123366.0
116000,76760,42542.0
116006,1797396,56481.0
116012,55633,86616.0
116014,69158,101307.0
116032,150111,25751.0
116038,867271,45181.0
116050,178130,64679.0
116054,112690,37337.0
116092,5044,53406.0
116094,4282,53387.0
116098,114097,244836.0
116104,69300,199336.0
116108,438974,256679.0
116122,43425,33479.0
116134,35749,69204.0
116157,62331,140979.0
116167,21040,122047.0
116171,1227189,31418.0
116187,34407,97193.0
116193,34328,95874.0
116205,1345772,57749.0
116211,23469,27341.0
116213,1762399,77951.0
116215,1679332,52010.0
116225,1424431,41545.0
116227,100757,41842.0
116229,464632,152514.0
116247,55868,75042.0
116255,1445729,72393.0
116257,795361,14666.0
116277,66954,98219.0
116281,470993,16080.0
116303,2389162,287950.0
116309,49107,35917.0
116319,94923,41953.0
116333,109517,73587.0
116349,46891,112710.0
116409,1527052,205819.0
116417,63171,57875.0
116433,416470,127375.0
116437,1776077,132386.0
116443,52707,184572.0
116447,62863,25553.0
116455,97490,73249.0
116487,1810861,96239.0
116489,2318625,128154.0
116491,2222394,180147.0
116495,3100636,244801.0
116497,2332865,141152.0
116511,29817,258070.0
116523,53169,136449.0
116527,33024,135985.0
116529,1966566,203793.0
116543,21394,130813.0
116551,40270,43453.0
116564,37461,28668.0
116576,470995,71192.0
116578,2130,70512.0
116584,38452,38471.0
116666,68502,30855.0
116680,57608,47553.0
116682,87129,90652.0
116710,43153,34623.0
116726,1856014,82450.0
116734,462160,15476.0
116736,62868,69065.0
116756,49130,62804.0
116787,76047,197489.0
116793,63781,84352.0
116797,2084970,205596.0
116805,1397498,34182.0
116817,1798243,244403.0
116827,71391,120632.0
116841,2752688,222649.0
116845,3784160,294959.0
116873,21606,108875.0
116887,1528100,147441.0
116895,756359,39298.0
116901,4127138,298077.0
116909,64747,55152.0
116923,188773,183119.0
116951,3210258,244001.0
116991,2531282,284246.0
117103,69961,184061.0
117105,176650,114620.0
117113,32819,38459.0
117125,1114723,13617.0
117129,75666,40074.0
117136,1196956,209361.0
117140,1015976,14142.0
117144,1073246,50198.0
117156,2492664,157380.0
117160,2403981,190870.0
117176,2980516,266856.0
117188,32651,66707.0
117194,2978462,227735.0
117196,32733,158439.0
117306,47983,174010.0
117308,2247476,232679.0
117310,2203308,192558.0
117318,357668,20789.0
117336,2978426,289153.0
117342,983909,13835.0
117344,2363213,140818.0
117348,996934,14866.0
117354,922547,19222.0
117368,484439,10258.0
117372,3704538,267806.0
117376,146271,72933.0
117418,2113644,136459.0
117424,69024,29596.0
117436,65692,151679.0
117438,3398268,242828.0
117442,1717715,119892.0
117454,986361,137769.0
117458,87730,54658.0
117466,1390411,205775.0
117504,87096,87235.0
117523,2062580,79151.0
117541,1168639,46473.0
117543,1194616,21861.0
117555,2593392,250643.0
117563,27562,38070.0
117570,251382,42332.0
117572,2402619,294538.0
117586,1672091,43212.0
117590,2170439,227159.0
117594,1865346,139715.0
117598,56993,29060.0
117608,40296,50772.0
117622,80645,40102.0
117624,52749,143092.0
117628,1626139,84742.0
117630,104135,88107.0
117632,1155060,180607.0
117634,41313,164073.0
117642,1159984,35801.0
117646,214641,10473.0
117654,46936,150875.0
117662,41328,120785.0
117670,52771,59870.0
117672,134633,72892.0
117674,65570,94201.0
117678,112945,58058.0
117680,790653,140814.0
117688,51581,216707.0
117690,40321,33111.0
117694,1230372,63273.0
117706,1806954,81182.0
117708,32788,121992.0
117712,42769,96433.0
117734,1734122,111901.0
117736,22802,78327.0
117740,3091272,211247.0
117742,45745,85519.0
117748,50483,134355.0
117861,2883434,253331.0
117863,2412568,268386.0
117895,4046784,294254.0
117911,117419,93114.0
117920,3091282,212843.0
117975,42812,118142.0
117981,42851,27917.0
117987,43721,123432.0
117989,45197,27884.0
118013,49369,40953.0
118021,50174,137603.0
118040,56404,66916.0
118054,62534,82966.0
118103,2551396,276922.0
118195,1834303,163870.0
118200,3311900,277846.0
118208,65038,281161.0
118212,64649,86968.0
118216,81230,44686.0
118244,4075578,306963.0
118250,98415,100110.0
118254,1468829,47259.0
118256,2781516,262840.0
118258,1319716,42057.0
118288,2722780,171357.0
118290,117238,17135.0
118294,493260,308792.0
118326,2543702,270005.0
118344,98375,39195.0
118354,1216491,245916.0
118470,64235,114538.0
118498,69753,55689.0
118538,76531,105398.0
118558,188082,105906.0
118564,188277,48935.0
118572,2130270,253272.0
118576,93964,69040.0
118584,74083,84425.0
118608,34841,247437.0
118688,40331,43441.0
118694,65693,74071.0
118696,2310332,122917.0
118698,62443,40456.0
118704,70242,29133.0
118726,90150,54310.0
118728,161420,285120.0
118746,66098,105078.0
118752,60903,63260.0
118766,2526846,298445.0
118770,52393,241574.0
118788,412796,32624.0
118800,88116,42710.0
118824,203343,29542.0
